,biceps,triceps,middle,label
173,1.0360241304048288,1.2551036710919823,1.2913404680641867,0
175,-1.2083124412840143,-0.4876596370223719,-1.2030550054862739,0
178,0.5430281330654781,-1.2588698900804622,-1.2030550054862739,0
179,-0.4432229556177488,-1.2588698900804622,-1.2030550054862739,0
184,1.44340058143566,1.475861034033096,1.5019513859796707,0
186,-1.2083124412840143,0.3688190031991028,-1.2030550054862739,0
188,-1.2083124412840143,0.4886813217462269,-1.2030550054862739,0
189,0.19406288277756586,0.03979310809169179,-1.2030550054862739,0
190,0.5681154561505045,0.3148643825031483,-0.3394386797826583,0
195,1.522679764358818,1.535398970096254,1.442497226618799,0
199,-0.13030588440047622,0.3933694462814361,-0.10891130662920692,0
200,0.04829287178140979,-1.2588698900804622,-1.2030550054862739,0
201,0.5253756905250941,0.4593023939750799,0.36476931650086886,0
206,1.288303370335389,1.102560122997214,-1.2030550054862739,0
212,0.21404474537280663,0.3148643825031483,0.7430860583807029,0
217,1.2388403099091194,0.8908743869598389,-0.2691664797121055,0
222,-1.2083124412840143,0.541773891648823,-1.2030550054862739,0
228,1.070494413642026,0.6172663788843421,-1.2030550054862739,0
231,-0.17724742622671455,-1.2588698900804622,0.06936295768560423,0
234,0.8875594564637187,0.6439169192405837,-1.2030550054862739,0
237,-1.2083124412840143,-1.2588698900804622,0.48399734564479335,0
239,0.8579436094833455,0.4593023939750799,-1.2030550054862739,0
242,-0.6801196417574563,-1.2588698900804622,-1.2030550054862739,0
244,-1.2083124412840143,0.5736757848842329,-1.2030550054862739,0
245,0.26873978207712984,1.0172598170764464,1.4745365214711126,0
248,0.8767204677782868,1.0985102142848333,1.1873440262209531,0
253,-1.2083124412840143,-1.2588698900804622,0.5499860839744879,0
254,0.48753050693802363,-1.2588698900804622,-1.2030550054862739,0
259,1.4873490786394288,1.524365238937003,1.5215645382583693,0
261,-1.2083124412840143,-0.052586858700527296,-1.2030550054862739,0
263,0.7038356892660469,-1.2588698900804622,-1.2030550054862739,0
268,-0.17724742622671455,-1.2588698900804622,-1.2030550054862739,0
270,1.5650878874498833,1.5589305011690333,1.5068129866987854,0
272,0.28545825270904956,-1.2588698900804622,-1.2030550054862739,0
275,0.6281356184633877,-1.2588698900804622,-1.2030550054862739,0
281,1.5799667817666212,1.5123117442265759,1.479155066722625,0
286,0.4112178617004818,-1.2588698900804622,-1.2030550054862739,0
287,0.3990273925520111,0.21800495192825908,0.44055742526427727,0
292,1.5553872067546175,1.4803400723818843,1.3756661142758684,0
295,-1.2083124412840143,0.44902205354447805,-1.2030550054862739,0
303,1.426356681423192,1.2106952759936405,0.9281676738927915,0
308,0.49733419781940896,-1.2588698900804622,-1.2030550054862739,0
309,0.7573323519730627,1.3150073791994705,1.6959072645904665,0
312,1.1563924125571956,1.1740454593284952,1.2879106355504883,0
315,1.6882076145681888,1.7338925897817004,1.526150417374001,0
316,-1.2083124412840143,-1.2588698900804622,0.7046837569699097,0
323,1.5616944683216403,1.5849806963449082,1.54280554479918,0
325,0.3169680582284279,-1.2588698900804622,-1.2030550054862739,0
327,0.6550284080618576,0.3688190031991028,-1.2030550054862739,0
329,-1.2083124412840143,-0.271589202322434,0.3206132616439571,0
334,1.5594139305884154,1.532832309138282,1.4685034700630661,0
338,-0.3599726757623374,-1.2588698900804622,-1.2030550054862739,0
339,-1.2083124412840143,-1.2588698900804622,0.21421488877771952,0
345,1.5501416298544168,1.466737547919577,1.338078900676628,0
350,-1.2083124412840143,0.4276555048052624,-1.2030550054862739,0
356,1.4426070876950894,1.347075039156531,1.1362767599139525,0
359,-1.2083124412840143,0.3933694462814361,-1.2030550054862739,0
362,-1.2083124412840143,0.7839861639653251,1.5529375490509294,0
365,0.6418123430941068,1.0122054275584567,1.254145768118765,0
367,-0.08803219173024382,-1.2588698900804622,-1.2030550054862739,0
370,0.5515683176723154,-1.2588698900804622,-1.2030550054862739,0
376,1.5345355046647362,1.5601283264648445,1.5688312015553638,0
378,-0.08803219173024382,0.06662195723688293,0.4518790054304331,0
380,0.26873978207712984,0.6172663788843421,-1.2030550054862739,0
381,-1.2083124412840143,-1.2588698900804622,-0.028239906450664206,0
382,0.21404474537280663,0.11567611270203745,-0.06663535810126328,0
387,0.7908225507925444,-0.5916642293565259,1.7012936629696376,0
397,1.678977297821487,1.3843805711668824,-1.2030550054862739,0
399,0.9308823160352976,-1.2588698900804622,-1.2030550054862739,0
963,0.37348107090713767,-1.2588698900804622,-1.2030550054862739,0
1569,0.9308823160352976,1.7368510291332369,1.7012936629696376,0
1570,-1.2083124412840143,-1.2588698900804622,0.006913193749693823,0
1572,0.6678132349436877,0.32902517724813973,0.006913193749693823,0
1574,0.3600749819473337,-0.9206746435789118,-1.2030550054862739,0
1575,1.1439859571522923,-1.2588698900804622,-1.2030550054862739,0
1577,0.5069025392887685,-1.2588698900804622,-1.2030550054862739,0
1578,0.6350335180111775,0.6240957789736408,0.148196484111332,0
1581,0.2513075703540991,0.0918577637373423,0.5230700608315394,0
1583,0.42304976109435405,0.21800495192825908,-1.2030550054862739,0
1585,-1.2083124412840143,-1.2588698900804622,-0.15591248966159577,0
1586,0.9761441910106176,-1.2588698900804622,-1.2030550054862739,0
1588,-0.22998607620301462,-0.33256666970331045,-1.2030550054862739,0
1589,-1.2083124412840143,-0.7271170892796743,0.3505901921126285,0
1592,0.3990273925520111,-1.2588698900804622,0.36476931650086886,0
1594,0.5515683176723154,0.1800028401031019,0.3505901921126285,0
1596,0.10277369644476352,-1.2588698900804622,-1.2030550054862739,0
1597,1.2457433277794447,-1.2588698900804622,-1.2030550054862739,0
1598,-1.2083124412840143,-1.2588698900804622,0.7964557566335713,0
1599,-1.2083124412840143,0.1994335033735032,-1.2030550054862739,0
1603,-1.2083124412840143,-1.2588698900804622,-0.10891130662920692,0
1605,0.7953784531233133,0.6689141478465502,0.5987558333764885,0
1607,-1.2083124412840143,0.03979310809169179,-0.15591248966159577,0
1608,1.6781629668331934,1.2948584445233577,-1.2030550054862739,0
1609,-1.2083124412840143,0.06662195723688293,-1.2030550054862739,0
1611,0.5515683176723154,0.7839861639653251,0.5040254731887459,0
1614,-1.2083124412840143,0.11567611270203745,0.21421488877771952,0
1616,0.6484760514488598,0.549987162476176,0.1714178445814033,0
1618,0.10277369644476352,-1.2588698900804622,0.06936295768560423,0
1625,-0.22998607620301462,-1.2588698900804622,0.0973620493270845,0
1627,0.8341251658362169,0.3933694462814361,0.5499860839744879,0
1629,-0.049596335584356964,-1.2588698900804622,-1.2030550054862739,0
1630,1.5650878874498833,0.4980236039731843,-1.2030550054862739,0
1631,-1.2083124412840143,-1.2588698900804622,0.7160616127869692,0
1632,-1.2083124412840143,0.3002040641678599,-1.2030550054862739,0
1633,0.10277369644476352,-0.08840230047845177,0.5040254731887459,0
1636,-1.2083124412840143,0.5580378274268653,0.4044861700328625,0
1638,0.49733419781940896,0.28500843642153684,-1.2030550054862739,0
1640,0.42304976109435405,-1.2588698900804622,-1.2030550054862739,0
1641,0.8300076868979576,-1.2588698900804622,-1.2030550054862739,0
1642,-1.2083124412840143,-1.2588698900804622,0.42889848801243374,0
1643,-1.2083124412840143,0.11567611270203745,-1.2030550054862739,0
1644,0.6862396660656983,0.524832844874406,-1.2030550054862739,0
1647,0.33185207076349094,-1.2588698900804622,0.47358259868954805,0
1649,0.6801935317578516,0.25284770461863065,0.193381964619091,0
1652,1.1236111484300397,-1.2588698900804622,-1.2030550054862739,0
1653,-1.2083124412840143,-1.2588698900804622,0.8226361684890624,0
1655,-0.014370592100395223,-0.019528310552559762,-1.2030550054862739,0
1658,0.6281356184633877,0.7305756900025681,0.8510120477009239,0
1660,0.6281356184633877,0.4791206458821368,-1.2030550054862739,0
1663,1.3253146085141905,-1.2588698900804622,-1.2030550054862739,0
1665,-1.2083124412840143,0.4693313298960035,-1.2030550054862739,0
1669,0.5992665941676983,0.5160906822213766,0.2529050033561208,0
1671,0.7368089204125399,0.4980236039731843,0.1714178445814033,0
1673,0.018131139927055312,-0.12746529976576773,-1.2030550054862739,0
1674,1.3340072605248914,0.06662195723688293,-1.2030550054862739,0
1676,0.477479863071554,-1.2588698900804622,-1.2030550054862739,0
1677,0.15093260944237585,0.6172663788843421,0.613724820775195,0
1680,0.7038356892660469,0.6103195683587286,0.787302664090861,0
1682,0.477479863071554,-0.12746529976576773,-1.2030550054862739,0
1685,1.303795779975846,-1.2588698900804622,-1.2030550054862739,0
1686,-1.2083124412840143,0.01116111023210571,0.7046837569699097,0
1687,-0.4432229556177488,-0.33256666970331045,-1.2030550054862739,0
1688,0.49733419781940896,0.6503132085596209,0.37845749895131053,0
1691,-1.2083124412840143,-1.2588698900804622,-0.6631424523323485,0
1693,0.8087319164317376,0.1994335033735032,0.28819175055445884,0
1695,0.34620927848265043,-1.2588698900804622,-1.2030550054862739,0
1696,1.4418118319663942,-0.08840230047845177,-1.2030550054862739,0
1699,-1.2083124412840143,0.6374174876339032,0.5669398693043164,0
1702,-1.2083124412840143,-1.2588698900804622,0.148196484111332,0
1704,1.192878339727343,1.124104290415036,1.0989274242976423,0
1706,0.4112178617004818,-1.2588698900804622,-0.06663535810126328,0
1708,-1.2083124412840143,0.34271878191663435,0.6869463852946374,0
1709,-1.2083124412840143,-1.2588698900804622,-0.5272434805795407,0
1710,0.5430281330654781,0.4886813217462269,0.3047320491602638,0
1713,-1.2083124412840143,-0.271589202322434,0.2529050033561208,0
1715,0.26873978207712984,-1.2588698900804622,-1.2030550054862739,0
1718,1.6814089193245167,1.3319344002323377,-1.2030550054862739,0
1720,-1.2083124412840143,0.38127657521182245,-1.2030550054862739,0
1721,0.3015180271824651,-0.21807108165225586,-1.2030550054862739,0
1726,0.5681154561505045,0.3559745067470973,-0.8584938731300092,0
1729,1.6882076145681888,1.7368510291332369,1.550301093185744,0
1730,-1.2083124412840143,0.0918577637373423,0.6063135709136822,0
1732,0.3990273925520111,0.21800495192825908,-1.2030550054862739,0
1735,-1.2083124412840143,-0.4033633831009251,0.23402475113874072,0
1737,0.5343000136249676,-0.052586858700527296,-1.2030550054862739,0
1740,1.202233637972223,0.21800495192825908,-1.2030550054862739,0
1741,-1.2083124412840143,-1.2588698900804622,0.37845749895131053,0
1742,-1.2083124412840143,0.1800028401031019,-1.2030550054862739,0
1743,-1.2083124412840143,-0.17040920538615714,-1.2030550054862739,0
1748,0.7206715299400368,0.21800495192825908,0.006913193749693823,0
1751,1.6882076145681888,1.607206381123737,1.0744772640507896,0
1752,-1.2083124412840143,0.2357886911132271,-1.2030550054862739,0
1753,-1.2083124412840143,-1.2588698900804622,0.3505901921126285,0
1754,0.3864564486652038,0.11567611270203745,-1.2030550054862739,0
1762,1.6882076145681888,1.3891489001773063,0.6554005303385775,0
1763,-1.2083124412840143,0.32902517724813973,0.6209950094673617,0
1765,0.8087319164317376,0.4980236039731843,0.5669398693043164,0
1770,0.28545825270904956,0.21800495192825908,-1.2030550054862739,0
1773,1.3095832211148504,0.0918577637373423,-1.2030550054862739,0
1774,-1.2083124412840143,0.1994335033735032,0.5322520836736817,0
1775,-1.2083124412840143,-1.2588698900804622,0.5669398693043164,0
1779,-1.2083124412840143,-1.2588698900804622,0.46288172144552375,0
1781,0.5430281330654781,-0.9206746435789118,-1.2030550054862739,0
1784,1.6882076145681888,1.4573844322138676,0.1714178445814033,0
1785,-1.2083124412840143,-0.5916642293565259,0.6808439331886652,0
1786,-1.2083124412840143,-1.2588698900804622,0.5040254731887459,0
1792,0.6980580919801656,0.28500843642153684,-0.10891130662920692,0
1795,1.6882076145681888,1.7028961607860211,1.185807247143344,0
1797,0.6614729974436804,-1.2588698900804622,-1.2030550054862739,0
1798,0.7206715299400368,0.21800495192825908,0.3358846491092685,0
1801,-1.2083124412840143,0.3148643825031483,0.48399734564479335,0
1803,0.15093260944237585,-1.2588698900804622,-1.2030550054862739,0
1806,1.483827501216204,-1.2588698900804622,-1.2030550054862739,0
1807,-1.2083124412840143,-0.271589202322434,0.6063135709136822,0
1808,0.6066847160894324,-1.2588698900804622,0.006913193749693823,0
1809,0.7368089204125399,0.7037169042167692,0.44055742526427727,0
1812,-1.2083124412840143,-0.052586858700527296,0.3206132616439571,0
1814,0.0764231783535582,-1.2588698900804622,-1.2030550054862739,0
1817,1.5289690284610888,0.6374174876339032,-1.2030550054862739,0
1818,-1.2083124412840143,-1.2588698900804622,-0.3394386797826583,0
1819,0.17306121152605697,-1.2588698900804622,-1.2030550054862739,0
1820,0.23309943013804163,0.11567611270203745,-0.4233517244745203,0
1825,0.7206715299400368,0.2692377533763209,-1.2030550054862739,0
1827,-1.2083124412840143,-1.2588698900804622,-0.2087896206955847,0
1828,1.6882076145681888,1.7206569849308744,1.328000284433367,0
1831,0.0764231783535582,0.680853409233281,0.7325083882465342,0
1836,0.6066847160894324,-0.17040920538615714,-1.2030550054862739,0
1839,1.6882076145681888,1.7210419432585142,1.4079041029755217,0
1840,-1.2083124412840143,-0.019528310552559762,0.3505901921126285,0
1841,-1.2083124412840143,0.5071570694137093,-1.2030550054862739,0
1842,-1.2083124412840143,0.680853409233281,0.628129270021979,0
1845,-1.2083124412840143,-1.2588698900804622,-0.4233517244745203,0
1847,0.5599283278212975,-0.08840230047845177,-1.2030550054862739,0
1850,1.6882076145681888,1.6545052127946656,1.2023526050026847,0
1851,-1.2083124412840143,-1.2588698900804622,0.8097765744070016,0
1852,0.5681154561505045,-1.2588698900804622,-0.3394386797826583,0
1853,0.5917062074636298,0.4791206458821368,-1.2030550054862739,0
1858,0.6211144806303404,0.1800028401031019,-1.2030550054862739,0
1860,-0.5460410729945264,-1.2588698900804622,-0.2691664797121055,0
1861,1.6882076145681888,1.682512899116379,1.349794880081664,0
1863,-1.2083124412840143,0.25284770461863065,-1.2030550054862739,0
1864,0.5253756905250941,0.4980236039731843,0.27093694824129383,0
1869,0.6211144806303404,-0.12746529976576773,-1.2030550054862739,0
1871,-1.2083124412840143,-1.2588698900804622,-0.06663535810126328,0
1872,1.6882076145681888,1.5385823923136497,0.5910458654896091,0
1873,-1.2083124412840143,-1.2588698900804622,0.692951893272497,0
1874,-1.2083124412840143,-0.4876596370223719,0.006913193749693823,0
1878,-0.5460410729945264,-1.2588698900804622,-1.2030550054862739,0
1880,0.7368089204125399,0.5580378274268653,0.28819175055445884,0
1882,-1.2083124412840143,0.3148643825031483,-1.2030550054862739,0
1883,1.6882076145681888,1.4620903999952732,0.03931760852373854,0
1884,-1.2083124412840143,-1.2588698900804622,0.6683356756765768,0
1886,0.6211144806303404,0.6566095184577555,-1.2030550054862739,0
1889,0.21404474537280663,-0.9206746435789118,0.3358846491092685,0
1891,0.34620927848265043,-0.33256666970331045,-1.2030550054862739,0
1894,1.6882076145681888,1.636022273965018,1.2399273180514738,0
1899,1.6882076145681888,1.7368510291332369,1.7012936629696376,0
1902,0.5599283278212975,0.4886813217462269,0.36476931650086886,0
1904,-1.2083124412840143,-1.2588698900804622,0.5831775834883737,0
1905,1.6882076145681888,1.717950751513037,1.3330765779538392,0
1908,-0.6801196417574563,0.38127657521182245,0.6619232277075651,0
1913,0.6350335180111775,0.524832844874406,-0.4233517244745203,0
1915,-1.2083124412840143,-0.5916642293565259,-1.2030550054862739,0
1916,1.6882076145681888,1.7368510291332369,1.6323714349647378,0
1918,-1.2083124412840143,-1.2588698900804622,0.3206132616439571,0
1919,0.3169680582284279,0.3002040641678599,-0.10891130662920692,0
1924,0.37348107090713767,0.38127657521182245,-1.2030550054862739,0
1927,1.6882076145681888,1.7368510291332369,1.6604288889222265,0
1929,0.3015180271824651,-1.2588698900804622,0.12356976455643112,0
1930,0.34620927848265043,0.6240957789736408,0.193381964619091,0
1935,0.5069025392887685,0.03979310809169179,-1.2030550054862739,0
1938,1.6882076145681888,1.716784715359408,1.3800865193441467,0
1941,0.5343000136249676,-0.33256666970331045,-1.2030550054862739,0
1946,0.44571653457366817,0.159631331180571,-0.3394386797826583,0
1949,1.6882076145681888,1.7057167801300663,1.2516034512194776,0
1950,-1.2083124412840143,0.1994335033735032,0.148196484111332,0
1952,0.5515683176723154,0.3933694462814361,0.06936295768560423,0
1960,1.6882076145681888,1.413898096707494,0.541220950096648,0
1963,-0.014370592100395223,0.7653816259331582,0.6420091938728689,0
1968,0.5253756905250941,-1.2588698900804622,-1.2030550054862739,0
1971,1.6882076145681888,1.7136568027173993,1.2264776016541925,0
1972,-1.2083124412840143,-0.12746529976576773,0.12356976455643112,0
1973,0.5839981160358099,-1.2588698900804622,-1.2030550054862739,0
1974,0.6418123430941068,0.4886813217462269,-0.028239906450664206,0
1977,-1.2083124412840143,-1.2588698900804622,0.541220950096648,0
1979,0.19406288277756586,-1.2588698900804622,-1.2030550054862739,0
1981,-1.2083124412840143,-0.9206746435789118,-1.2030550054862739,0
1982,1.6882076145681888,1.3491891104277483,-1.2030550054862739,0
1987,1.5879691745171078,1.7368510291332369,1.7012936629696376,0
1990,0.5253756905250941,0.3559745067470973,0.3206132616439571,0
1994,-1.2083124412840143,-1.2588698900804622,0.6869463852946374,0
1995,0.26873978207712984,-1.2588698900804622,0.03931760852373854,0
1996,-1.2083124412840143,-0.4876596370223719,0.49414048574908,0
2001,0.3864564486652038,-0.12746529976576773,-1.2030550054862739,0
2004,1.6882076145681888,1.7368510291332369,1.5192477047548918,0
2006,-1.2083124412840143,-1.2588698900804622,0.5987558333764885,0
2007,-0.014370592100395223,0.38127657521182245,0.7216241720011197,0
2012,0.5253756905250941,0.03979310809169179,-1.2030550054862739,0
2014,-1.2083124412840143,-1.2588698900804622,-0.8584938731300092,0
2015,1.6882076145681888,1.668111293220452,1.2153316881654992,0
2016,-1.2083124412840143,0.32902517724813973,-1.2030550054862739,0
2018,0.19406288277756586,0.6749281140391522,0.6808439331886652,0
2026,1.6882076145681888,1.4437182692582877,0.44055742526427727,0
2029,-1.2083124412840143,-1.2588698900804622,0.5322520836736817,0
2034,0.3864564486652038,-0.21807108165225586,-1.2030550054862739,0
2037,1.6882076145681888,1.7368510291332369,1.6820358803988427,0
2040,-1.2083124412840143,-1.2588698900804622,0.1714178445814033,0
2042,1.6089566289045878,1.7368510291332369,1.7012936629696376,0
2045,0.33185207076349094,0.3148643825031483,0.3047320491602638,0
2048,1.6882076145681888,1.7368510291332369,1.6969240660204172,0
2053,1.6838236637892285,1.7368510291332369,1.7012936629696376,0
2056,0.4565868477138158,0.40511798966761187,-0.3394386797826583,0
2061,-1.2083124412840143,-0.21807108165225586,0.193381964619091,0
2062,-1.2083124412840143,0.524832844874406,0.613724820775195,0
2064,1.6882076145681888,1.7368510291332369,1.7012936629696376,0
2067,0.5839981160358099,0.1382252210423734,0.27093694824129383,0
2070,1.6882076145681888,1.7368510291332369,1.680971210113682,0
2072,0.4565868477138158,-1.2588698900804622,-1.2030550054862739,0
2075,1.5369816924648974,1.7368510291332369,1.7012936629696376,0
2078,0.42304976109435405,0.4165409276669138,0.4044861700328625,0
2083,-1.2083124412840143,-1.2588698900804622,0.3047320491602638,0
2084,-1.2083124412840143,0.0918577637373423,0.6209950094673617,0
2089,0.516246341261094,0.3002040641678599,-1.2030550054862739,0
2092,1.6882076145681888,1.7368510291332369,1.6619400039452137,0
2094,0.21404474537280663,-1.2588698900804622,-1.2030550054862739,0
2095,-1.2083124412840143,0.2692377533763209,0.5751445350969236,0
2100,0.6066847160894324,0.4886813217462269,0.27093694824129383,0
2103,1.6882076145681888,1.7368510291332369,1.6421278353637745,0
2105,-1.2083124412840143,-1.2588698900804622,0.0973620493270845,0
2108,1.5739806079299603,1.7368510291332369,1.7012936629696376,0
2111,0.46716978966430783,0.549987162476176,0.44055742526427727,0
2117,-1.2083124412840143,-0.052586858700527296,0.613724820775195,0
2119,1.6694954866020295,1.7368510291332369,1.7012936629696376,0
2122,0.3600749819473337,0.2357886911132271,0.3047320491602638,0
2130,1.535760710610662,1.7368510291332369,1.7012936629696376,0
2133,0.26873978207712984,0.541773891648823,0.42889848801243374,0
2141,1.3996181876818279,1.7368510291332369,1.7012936629696376,0
2144,0.26873978207712984,0.28500843642153684,0.41688206041971165,0
2149,-1.2083124412840143,0.4593023939750799,-1.2030550054862739,0
2150,0.26873978207712984,0.5160906822213766,0.541220950096648,0
2152,1.6571602463122423,1.7368510291332369,1.7012936629696376,0
2155,0.7420424533269447,0.6103195683587286,0.6209950094673617,0
2159,-1.2083124412840143,-1.2588698900804622,0.5230700608315394,0
2163,1.6882076145681888,1.7368510291332369,1.7012936629696376,0
2166,0.4565868477138158,0.4593023939750799,0.541220950096648,0
2169,1.6882076145681888,1.7368510291332369,1.6955676199186096,0
2172,-1.2083124412840143,0.40511798966761187,0.6683356756765768,0
2177,0.7908225507925444,0.6981220344945399,0.5040254731887459,0
2179,-1.2083124412840143,-1.2588698900804622,0.47358259868954805,0
2180,1.6882076145681888,1.6663262563714507,1.3320673046791012,0
2181,-1.2083124412840143,-1.2588698900804622,0.8053891240263858,0
2185,1.6882076145681888,1.7368510291332369,1.7012936629696376,0
2188,0.2513075703540991,0.3148643825031483,0.148196484111332,0
2196,1.639397471144014,1.7368510291332369,1.7012936629696376,0
2199,0.44571653457366817,0.40511798966761187,0.5230700608315394,0
2204,-1.2083124412840143,0.03979310809169179,-1.2030550054862739,0
2205,-0.13030588440047622,0.6172663788843421,0.5669398693043164,0
2207,1.664867825742469,1.7368510291332369,1.7012936629696376,0
2210,0.6211144806303404,0.6866925624189224,0.5040254731887459,0
2213,1.6882076145681888,1.7368510291332369,1.6897384921759286,0
2215,-1.2083124412840143,-1.2588698900804622,0.4518790054304331,0
2218,1.6153575816290942,1.7368510291332369,1.7012936629696376,0
2221,0.4345431691302302,0.3559745067470973,0.41688206041971165,0
2225,-1.2083124412840143,-0.4033633831009251,0.5987558333764885,0
2229,1.6882076145681888,1.7368510291332369,1.7012936629696376,0
2232,0.34620927848265043,0.2692377533763209,0.3206132616439571,0
2235,1.6882076145681888,1.7368510291332369,1.6668032403886919,0
2238,0.48753050693802363,0.5071570694137093,-1.2030550054862739,0
2243,0.3600749819473337,0.01116111023210571,-0.5272434805795407,0
2246,1.6882076145681888,1.7073187635467741,1.3330765779538392,0
2249,0.8043319549290079,0.5333914440037923,0.3047320491602638,0
2254,0.2513075703540991,-0.271589202322434,0.42889848801243374,0
2257,1.6882076145681888,1.5129917921435034,0.9406031216799767,0
2258,-1.2083124412840143,-1.2588698900804622,0.613724820775195,0
2259,-1.2083124412840143,-1.2588698900804622,0.36476931650086886,0
2265,0.5992665941676983,0.25284770461863065,-1.2030550054862739,0
2268,1.6882076145681888,1.713263907271222,1.3835820180376854,0
2269,-1.2083124412840143,-1.2588698900804622,0.6554005303385775,0
2270,-1.2083124412840143,0.4384776389369376,-1.2030550054862739,0
2271,0.7038356892660469,0.6240957789736408,0.3206132616439571,0
2276,0.4112178617004818,0.03979310809169179,-0.15591248966159577,0
2279,1.6882076145681888,1.3985072118281738,-0.06663535810126328,0
2280,-1.2083124412840143,-0.21807108165225586,0.28819175055445884,0
2282,-0.014370592100395223,0.5736757848842329,0.36476931650086886,0
2287,0.516246341261094,0.3688190031991028,0.49414048574908,0
2290,1.6882076145681888,1.2948584445233577,0.7731372654782266,0
2291,-1.2083124412840143,0.21800495192825908,0.6869463852946374,0
2298,0.49733419781940896,0.01116111023210571,-1.2030550054862739,0
2300,-1.2083124412840143,-1.2588698900804622,0.23402475113874072,0
2301,1.6882076145681888,1.6816561264193088,1.262900171655575,0
2309,0.3015180271824651,0.2357886911132271,-1.2030550054862739,0
2312,1.6882076145681888,1.7225776947105145,1.4237169245649273,0
2315,0.5599283278212975,0.7408337354767327,0.47358259868954805,0
2320,0.5069025392887685,-0.052586858700527296,-1.2030550054862739,0
2322,-1.2083124412840143,-1.2588698900804622,0.3358846491092685,0
2323,1.6882076145681888,1.6493862009669236,1.09695277690103,0
2324,-1.2083124412840143,0.1994335033735032,0.6351324626943674,0
2331,0.6139657201040624,0.2692377533763209,-0.6631424523323485,0
2333,0.04829287178140979,-1.2588698900804622,-0.8584938731300092,0
2334,1.6882076145681888,1.6943002461373189,1.2292093625854237,0
2335,-1.2083124412840143,-1.2588698900804622,0.8309679787862858,0
2336,0.26873978207712984,-1.2588698900804622,0.5322520836736817,0
2337,0.747206353849498,0.32902517724813973,0.37845749895131053,0
2342,-0.22998607620301462,0.34271878191663435,-1.2030550054862739,0
